,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
845,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
846,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
847,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Starbucks,43.63909,-79.427622,Coffee Shop
848,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Pharmacy,43.638089904034146,-79.43180974511733,Bar
849,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
850,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
851,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,The Abbott,43.637996211047366,-79.43071653853734,Café
852,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
853,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Pet Valu,43.63908935811652,-79.42682834187295,Pet Store
854,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
855,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Joe Rockhead's Climbing Gym,43.636342324798676,-79.423582112592,Climbing Gym
856,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Vogue Supper Club,43.63695126198934,-79.42544606558822,Restaurant
857,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Brodflour,43.637535,-79.422761,Bakery
858,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Mike's Liberty Grill,43.63750507397488,-79.42464979436862,Breakfast Spot
859,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Lamport Stadium,43.638777912508445,-79.42353373474235,Stadium
860,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Joker Cafe,43.63572658167962,-79.42603944906266,Café
861,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,The Remix Project,43.63649113953229,-79.42251282693181,Performing Arts Venue
862,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Loco Burrito,43.63751255946425,-79.4228975016341,Burrito Place
863,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Uma Cafe,43.63701567204681,-79.42404784920467,Café
864,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,LiV Yoga Studio,43.63756459440972,-79.42474833111085,Yoga Studio
865,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Queen Supermarket,43.634264921487066,-79.42911195252461,Grocery Store
866,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Maro,43.63765685818027,-79.42388382586378,Nightclub
867,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Cinema Nightclub,43.63761384433725,-79.42388994008574,Nightclub
868,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Gardiner Expy & Dufferin St,43.6338,-79.42546,Intersection
869,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Dunn Milk Variety,43.6336672441301,-79.43154947516645,Convenience Store
870,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,System Fitness,43.667171452103204,-79.31273345707406,Gym
871,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,British Style Fish & Chips,43.66872336908457,-79.31713935234417,Fish & Chips Shop
872,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,The Burger's Priest,43.666730640369295,-79.31555614915459,Fast Food Restaurant
873,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Brett's Ice Cream,43.667222,-79.312831,Ice Cream Shop
874,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Godspeed Brewery,43.67262030152577,-79.31922849103603,Brewery
875,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,O Sushi,43.66668372330836,-79.3166142781831,Sushi Restaurant
876,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,LCBO,43.66673150624233,-79.31496605090986,Liquor Store
877,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Woodbine Park,43.66486036311473,-79.31510925292969,Park
878,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Murphy's Law,43.66731906186093,-79.31265587607287,Pub
879,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Casa di Giorgio,43.66664527559903,-79.31520351125722,Italian Restaurant
880,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Pet Valu,43.66697917950893,-79.31466465565389,Pet Store
881,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,The Tulip Steakhouse,43.66634820248808,-79.31685400996346,Steakhouse
882,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Burrito Bandidos,43.66644546137557,-79.31644740429473,Burrito Place
883,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Alliance Cinemas - The Beach,43.666746976047506,-79.31468500467349,Movie Theater
884,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Subway,43.66605207373166,-79.3169328912536,Sandwich Place
885,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Orchard Park,43.668858311782124,-79.31416022446447,Park
886,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Harvey's,43.666528010542514,-79.3151266656414,Restaurant
887,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Queen & Coxwell,43.66641257115568,-79.31652545928955,Intersection
888,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Pizzaiolo,43.66895319839045,-79.31168339331794,Pizza Place
889,"India Bazaar, The BeachesWest",43.6689985,-79.31557159999998,Measurement Park,43.666916002070764,-79.31263053498228,Park
890,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
891,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
892,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
893,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
894,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
895,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
896,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
897,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
898,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
899,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Maman,43.64830873804684,-79.38225333898805,Café
900,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
901,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
902,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
903,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
904,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
905,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
906,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Dineen Coffee,43.650497,-79.378765,Café
907,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
908,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
909,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
910,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
911,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
912,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
913,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
914,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
915,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
916,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.647261,-79.378599,Coffee Shop
917,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
918,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
919,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
920,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.649328,-79.378339,Coffee Shop
921,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
922,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
923,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
924,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
925,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
926,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
927,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
928,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
929,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
930,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
931,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
932,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
933,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
934,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
935,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
936,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
937,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
938,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
939,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Berczy Park,43.64804835388851,-79.3751722909452,Park
940,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
941,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
942,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.646731,-79.383951,Coffee Shop
943,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
944,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
945,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
946,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
947,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
948,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
949,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
950,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
951,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
952,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
953,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
954,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
955,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.646516,-79.380059,Coffee Shop
956,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
957,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.650159,-79.377793,Coffee Shop
958,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
959,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
960,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
961,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Jump,43.64814738516352,-79.37875242540652,American Restaurant
962,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
963,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
964,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
965,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Terroni,43.650927,-79.375602,Italian Restaurant
966,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
967,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bardi's Steak House,43.64622,-79.383074,Restaurant
968,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
969,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
970,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
971,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
972,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
973,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Leña,43.651722,-79.379205,Latin American Restaurant
974,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
975,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
976,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
977,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
978,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
979,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
980,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
981,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
982,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,First Canadian Place,43.64848212292913,-79.38244342803955,Building
983,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
984,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
985,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
986,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
987,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
988,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
989,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop
990,Studio District,43.6595255,-79.340923,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
991,Studio District,43.6595255,-79.340923,Leslieville Pumps,43.66089221309069,-79.34062599380812,Sandwich Place
992,Studio District,43.6595255,-79.340923,Queen Books,43.6606506251737,-79.34226723956905,Bookstore
993,Studio District,43.6595255,-79.340923,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
994,Studio District,43.6595255,-79.340923,The Bone House,43.66089376125636,-79.3410974737743,Pet Store
995,Studio District,43.6595255,-79.340923,Hooked,43.66040731524296,-79.34325721641623,Fish Market
996,Studio District,43.6595255,-79.340923,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
997,Studio District,43.6595255,-79.340923,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
998,Studio District,43.6595255,-79.340923,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
999,Studio District,43.6595255,-79.340923,WAYLABAR,43.661234129782564,-79.33959722763221,Gay Bar
1000,Studio District,43.6595255,-79.340923,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
1001,Studio District,43.6595255,-79.340923,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
1002,Studio District,43.6595255,-79.340923,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
1003,Studio District,43.6595255,-79.340923,Baldini,43.661299966369135,-79.33902686943661,Italian Restaurant
1004,Studio District,43.6595255,-79.340923,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
1005,Studio District,43.6595255,-79.340923,EAT BKK Thai Kitchen,43.66045,-79.343113,Thai Restaurant
1006,Studio District,43.6595255,-79.340923,Avling Kitchen & Brewery,43.661515,-79.338117,Brewery
1007,Studio District,43.6595255,-79.340923,Reliable Halibut and Chips,43.660874,-79.340938,Seafood Restaurant
1008,Studio District,43.6595255,-79.340923,Boxcar Social,43.659722741351565,-79.34687077721378,Café
1009,Studio District,43.6595255,-79.340923,braised,43.660451867292366,-79.34334606916272,American Restaurant
1010,Studio District,43.6595255,-79.340923,Wonder Pens,43.662809067344405,-79.34145159601191,Stationery Store
1011,Studio District,43.6595255,-79.340923,Starbucks,43.660742,-79.342362,Coffee Shop
1012,Studio District,43.6595255,-79.340923,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
1013,Studio District,43.6595255,-79.340923,District 28,43.65517388160507,-79.34059760137761,Coworking Space
1014,Studio District,43.6595255,-79.340923,Chez Nous,43.65964,-79.3469,Wine Bar
1015,Studio District,43.6595255,-79.340923,Sweat & Soda,43.66185374187197,-79.33619591158853,Café
1016,Studio District,43.6595255,-79.340923,Delica Kitchen,43.66080581509536,-79.34150197940215,Café
1017,Studio District,43.6595255,-79.340923,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
1018,Studio District,43.6595255,-79.340923,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
1019,Studio District,43.6595255,-79.340923,Spirit Loft Yoga,43.66354815944136,-79.3413327874046,Yoga Studio
1020,Studio District,43.6595255,-79.340923,Dwell Gym,43.6634116374049,-79.3411044597478,Gym / Fitness Center
1021,Studio District,43.6595255,-79.340923,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
1022,Studio District,43.6595255,-79.340923,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
1023,Studio District,43.6595255,-79.340923,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
1024,Studio District,43.6595255,-79.340923,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
1025,Studio District,43.6595255,-79.340923,Good Neighbour,43.6610004575794,-79.34029809683763,Clothing Store
1026,Studio District,43.6595255,-79.340923,7-Eleven,43.660897,-79.340159,Convenience Store
1027,Studio District,43.6595255,-79.340923,Gale's Snack Bar,43.658239,-79.339077,Diner
1028,Studio District,43.6595255,-79.340923,Saulter Street Brewery,43.6584115679406,-79.34639217979787,Brewery
1029,Studio District,43.6595255,-79.340923,Value Village,43.66072824808859,-79.34169289062348,Thrift / Vintage Store
1030,Studio District,43.6595255,-79.340923,McQueens Pub,43.66148312783299,-79.338072195258,Gastropub
1031,Lawrence Park,43.7280205,-79.3887901,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
1032,Lawrence Park,43.7280205,-79.3887901,Zodiac Swim School,43.72853205765438,-79.3828602612317,Swim School
1033,Lawrence Park,43.7280205,-79.3887901,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
1034,Roselawn,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
1035,DavisvilleNorth,43.7127511,-79.3901975,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
1036,DavisvilleNorth,43.7127511,-79.3901975,Sherwood Park,43.71655100307589,-79.38777567141624,Park
1037,DavisvilleNorth,43.7127511,-79.3901975,Homeway Restaurant & Brunch,43.71264120397444,-79.39155655199944,Breakfast Spot
1038,DavisvilleNorth,43.7127511,-79.3901975,Winners,43.71323606413252,-79.3938728363979,Department Store
1039,DavisvilleNorth,43.7127511,-79.3901975,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,Hotel
1040,DavisvilleNorth,43.7127511,-79.3901975,Circle K,43.7128345,-79.3915539,Convenience Store
1041,DavisvilleNorth,43.7127511,-79.3901975,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
1042,DavisvilleNorth,43.7127511,-79.3901975,Gym,43.71312601210131,-79.39353747528043,Gym
1043,Forest HillNorth & West,43.6969476,-79.41130720000001,Kay Gardner Beltline Trail,43.700726252588964,-79.4101006611444,Trail
1044,Forest HillNorth & West,43.6969476,-79.41130720000001,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
1045,Forest HillNorth & West,43.6969476,-79.41130720000001,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
1046,Forest HillNorth & West,43.6969476,-79.41130720000001,Oliver jewelry,43.70037360267825,-79.4076437784668,Jewelry Store
1047,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
1048,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Lithuania Park,43.658666653470426,-79.46303844451904,Park
1049,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
1050,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
1051,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,famous last words,43.665181,-79.468471,Speakeasy
1052,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Junction Flea,43.665258286011984,-79.462867677381,Flea Market
1053,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,ARTiculations,43.6655499084009,-79.46719380367311,Arts & Crafts Store
1054,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Mjölk,43.665432436685634,-79.46796194112322,Furniture / Home Store
1055,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,Mexican Restaurant
1056,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Isaan Der,43.665311,-79.468078,Thai Restaurant
1057,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,The Beet Organic Café,43.665339657389666,-79.46713655678533,Café
1058,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Junction City Music Hall,43.66533428942121,-79.46625298427486,Music Venue
1059,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,No Frills,43.664243,-79.468643,Grocery Store
1060,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Cool Hand of a Girl,43.66541017820662,-79.46282167660381,Café
1061,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Pandemonium,43.6655328625076,-79.46693103427353,Bookstore
1062,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Silk,43.66529073542964,-79.46623843808621,Thai Restaurant
1063,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,Junction Grill,43.66521011890175,-79.46846083483024,Diner
1064,"High Park, The JunctionSouth",43.6616083,-79.46476329999999,A&W,43.66552,-79.464731,Fast Food Restaurant
